order_id: o_00000, user_id: u_0000000001, prod_id: 1480449, order_time: 01-01-2022_07:53:05
order_id: o_00580, user_id: u_0000000002, prod_id: 1236806, order_time: 10-07-2022_20:01:25
order_id: o_00581, user_id: u_0000000007, prod_id: 1295325, order_time: 11-07-2022_03:54:30
order_id: o_00582, user_id: u_0000000004, prod_id: 1540344, order_time: 11-07-2022_11:47:35
order_id: o_00583, user_id: u_0000000008, prod_id: 1232319, order_time: 11-07-2022_19:40:40
order_id: o_00584, user_id: u_0000000002, prod_id: 1714530, order_time: 12-07-2022_03:33:45
order_id: o_00585, user_id: u_0000000005, prod_id: 1698925, order_time: 12-07-2022_11:26:50
order_id: o_00586, user_id: u_0000000010, prod_id: 1325655, order_time: 12-07-2022_19:19:55
order_id: o_00587, user_id: u_0000000003, prod_id: 1659517, order_time: 13-07-2022_03:13:00
order_id: o_00588, user_id: u_0000000007, prod_id: 1259220, order_time: 13-07-2022_11:06:05
order_id: o_00589, user_id: u_0000000004, prod_id: 1338020, order_time: 13-07-2022_18:59:10
order_id: o_00590, user_id: u_0000000008, prod_id: 1469721, order_time: 14-07-2022_02:52:15
order_id: o_00591, user_id: u_0000000006, prod_id: 1527933, order_time: 14-07-2022_10:45:20
order_id: o_00592, user_id: u_0000000003, prod_id: 1310387, order_time: 14-07-2022_18:38:25
order_id: o_00593, user_id: u_0000000009, prod_id: 1601085, order_time: 15-07-2022_02:31:30
order_id: o_00594, user_id: u_0000000002, prod_id: 987571, order_time: 15-07-2022_10:24:35
order_id: o_00595, user_id: u_0000000005, prod_id: 1186716, order_time: 15-07-2022_18:17:40
order_id: o_00596, user_id: u_0000000008, prod_id: 1593519, order_time: 16-07-2022_02:10:45
order_id: o_00597, user_id: u_0000000003, prod_id: 1129820, order_time: 16-07-2022_10:03:50
order_id: o_00598, user_id: u_0000000003, prod_id: 1372113, order_time: 16-07-2022_17:56:55
order_id: o_00599, user_id: u_0000000008, prod_id: 1562029, order_time: 17-07-2022_01:50:00
order_id: o_00600, user_id: u_0000000006, prod_id: 1219433, order_time: 17-07-2022_09:43:05
order_id: o_00601, user_id: u_0000000007, prod_id: 1656791, order_time: 17-07-2022_17:36:10
order_id: o_00602, user_id: u_0000000008, prod_id: 1701480, order_time: 18-07-2022_01:29:15
order_id: o_00603, user_id: u_0000000007, prod_id: 1635725, order_time: 18-07-2022_09:22:20
order_id: o_00604, user_id: u_0000000003, prod_id: 1072713, order_time: 18-07-2022_17:15:25
order_id: o_00605, user_id: u_0000000005, prod_id: 1608888, order_time: 19-07-2022_01:08:30
order_id: o_00606, user_id: u_0000000010, prod_id: 1392958, order_time: 19-07-2022_09:01:35
order_id: o_00607, user_id: u_0000000003, prod_id: 1279100, order_time: 19-07-2022_16:54:40
order_id: o_00608, user_id: u_0000000005, prod_id: 1548693, order_time: 20-07-2022_00:47:45
order_id: o_00609, user_id: u_0000000005, prod_id: 1428735, order_time: 20-07-2022_08:40:50
order_id: o_00610, user_id: u_0000000009, prod_id: 1715423, order_time: 20-07-2022_16:33:55
order_id: o_00611, user_id: u_0000000008, prod_id: 1602056, order_time: 21-07-2022_00:27:00
order_id: o_00612, user_id: u_0000000003, prod_id: 1553048, order_time: 21-07-2022_08:20:05
order_id: o_00613, user_id: u_0000000003, prod_id: 27928, order_time: 21-07-2022_16:13:10
order_id: o_00614, user_id: u_0000000003, prod_id: 1641910, order_time: 22-07-2022_00:06:15
order_id: o_00615, user_id: u_0000000007, prod_id: 1653449, order_time: 22-07-2022_07:59:20
order_id: o_00616, user_id: u_0000000009, prod_id: 1445372, order_time: 22-07-2022_15:52:25
order_id: o_00617, user_id: u_0000000008, prod_id: 1423589, order_time: 22-07-2022_23:45:30
order_id: o_00618, user_id: u_0000000002, prod_id: 1113642, order_time: 23-07-2022_07:38:35
order_id: o_00619, user_id: u_0000000009, prod_id: 1604616, order_time: 23-07-2022_15:31:40
order_id: o_00620, user_id: u_0000000010, prod_id: 1374024, order_time: 23-07-2022_23:24:45
order_id: o_00621, user_id: u_0000000004, prod_id: 1013577, order_time: 24-07-2022_07:17:50
order_id: o_00622, user_id: u_0000000002, prod_id: 1393628, order_time: 24-07-2022_15:10:55
order_id: o_00623, user_id: u_0000000009, prod_id: 1553159, order_time: 24-07-2022_23:04:00
order_id: o_00624, user_id: u_0000000008, prod_id: 1189696, order_time: 25-07-2022_06:57:05
order_id: o_00625, user_id: u_0000000007, prod_id: 1109604, order_time: 25-07-2022_14:50:10
order_id: o_00626, user_id: u_0000000010, prod_id: 1572280, order_time: 25-07-2022_22:43:15
order_id: o_00627, user_id: u_0000000008, prod_id: 1199681, order_time: 26-07-2022_06:36:20
order_id: o_00628, user_id: u_0000000003, prod_id: 1584681, order_time: 26-07-2022_14:29:25
order_id: o_00629, user_id: u_0000000005, prod_id: 1140546, order_time: 26-07-2022_22:22:30
order_id: o_00630, user_id: u_0000000003, prod_id: 1118348, order_time: 27-07-2022_06:15:35
order_id: o_00631, user_id: u_0000000002, prod_id: 1565263, order_time: 27-07-2022_14:08:40
order_id: o_00632, user_id: u_0000000002, prod_id: 1449123, order_time: 27-07-2022_22:01:45
order_id: o_00633, user_id: u_0000000003, prod_id: 1376409, order_time: 28-07-2022_05:54:50
order_id: o_00634, user_id: u_0000000002, prod_id: 1691842, order_time: 28-07-2022_13:47:55
order_id: o_00635, user_id: u_0000000003, prod_id: 1716256, order_time: 28-07-2022_21:41:00
order_id: o_00636, user_id: u_0000000004, prod_id: 1306478, order_time: 29-07-2022_05:34:05
order_id: o_00637, user_id: u_0000000007, prod_id: 1693982, order_time: 29-07-2022_13:27:10
order_id: o_00638, user_id: u_0000000006, prod_id: 1432647, order_time: 29-07-2022_21:20:15
order_id: o_00639, user_id: u_0000000009, prod_id: 1188507, order_time: 30-07-2022_05:13:20
order_id: o_00640, user_id: u_0000000004, prod_id: 1496752, order_time: 30-07-2022_13:06:25
order_id: o_00641, user_id: u_0000000004, prod_id: 1310065, order_time: 30-07-2022_20:59:30
order_id: o_00642, user_id: u_0000000007, prod_id: 1400554, order_time: 31-07-2022_04:52:35
order_id: o_00643, user_id: u_0000000003, prod_id: 1462660, order_time: 31-07-2022_12:45:40
order_id: o_00644, user_id: u_0000000007, prod_id: 1257316, order_time: 31-07-2022_20:38:45
order_id: o_00645, user_id: u_0000000010, prod_id: 1577193, order_time: 01-08-2022_04:31:50
order_id: o_00646, user_id: u_0000000007, prod_id: 1047923, order_time: 01-08-2022_12:24:55
order_id: o_00647, user_id: u_0000000010, prod_id: 1129528, order_time: 01-08-2022_20:18:00
order_id: o_00648, user_id: u_0000000007, prod_id: 1133300, order_time: 02-08-2022_04:11:05
order_id: o_00649, user_id: u_0000000004, prod_id: 1644111, order_time: 02-08-2022_12:04:10
order_id: o_00650, user_id: u_0000000003, prod_id: 1174907, order_time: 02-08-2022_19:57:15
order_id: o_00651, user_id: u_0000000008, prod_id: 1574209, order_time: 03-08-2022_03:50:20
order_id: o_00652, user_id: u_0000000006, prod_id: 1135493, order_time: 03-08-2022_11:43:25
order_id: o_00653, user_id: u_0000000005, prod_id: 1540049, order_time: 03-08-2022_19:36:30
order_id: o_00654, user_id: u_0000000005, prod_id: 1700404, order_time: 04-08-2022_03:29:35
order_id: o_00655, user_id: u_0000000002, prod_id: 1287362, order_time: 04-08-2022_11:22:40
order_id: o_00656, user_id: u_0000000002, prod_id: 1199100, order_time: 04-08-2022_19:15:45
order_id: o_00657, user_id: u_0000000010, prod_id: 1202769, order_time: 05-08-2022_03:08:50
order_id: o_00658, user_id: u_0000000002, prod_id: 1149111, order_time: 05-08-2022_11:01:55
order_id: o_00659, user_id: u_0000000008, prod_id: 990217, order_time: 05-08-2022_18:55:00
order_id: o_00660, user_id: u_0000000005, prod_id: 1341481, order_time: 06-08-2022_02:48:05
order_id: o_00661, user_id: u_0000000002, prod_id: 971431, order_time: 06-08-2022_10:41:10
order_id: o_00662, user_id: u_0000000004, prod_id: 24224, order_time: 06-08-2022_18:34:15
order_id: o_00663, user_id: u_0000000008, prod_id: 1702251, order_time: 07-08-2022_02:27:20
order_id: o_00664, user_id: u_0000000005, prod_id: 1709665, order_time: 07-08-2022_10:20:25
order_id: o_00665, user_id: u_0000000009, prod_id: 1044313, order_time: 07-08-2022_18:13:30
order_id: o_00666, user_id: u_0000000008, prod_id: 1644366, order_time: 08-08-2022_02:06:35
order_id: o_00667, user_id: u_0000000007, prod_id: 1631666, order_time: 08-08-2022_09:59:40
order_id: o_00668, user_id: u_0000000005, prod_id: 1687328, order_time: 08-08-2022_17:52:45
order_id: o_00669, user_id: u_0000000010, prod_id: 1392562, order_time: 09-08-2022_01:45:50
order_id: o_00670, user_id: u_0000000005, prod_id: 1704602, order_time: 09-08-2022_09:38:55
order_id: o_00671, user_id: u_0000000010, prod_id: 1399086, order_time: 09-08-2022_17:32:00
order_id: o_00672, user_id: u_0000000010, prod_id: 1456235, order_time: 10-08-2022_01:25:05
order_id: o_00673, user_id: u_0000000007, prod_id: 1669831, order_time: 10-08-2022_09:18:10
order_id: o_00674, user_id: u_0000000004, prod_id: 1579968, order_time: 10-08-2022_17:11:15
order_id: o_00675, user_id: u_0000000008, prod_id: 1356262, order_time: 11-08-2022_01:04:20
order_id: o_00676, user_id: u_0000000008, prod_id: 1688715, order_time: 11-08-2022_08:57:25
order_id: o_00677, user_id: u_0000000005, prod_id: 1258365, order_time: 11-08-2022_16:50:30
order_id: o_00678, user_id: u_0000000008, prod_id: 1339451, order_time: 12-08-2022_00:43:35
order_id: o_00679, user_id: u_0000000006, prod_id: 1371131, order_time: 12-08-2022_08:36:40
order_id: o_00680, user_id: u_0000000008, prod_id: 1162691, order_time: 12-08-2022_16:29:45
order_id: o_00681, user_id: u_0000000006, prod_id: 1605405, order_time: 13-08-2022_00:22:50
order_id: o_00682, user_id: u_0000000009, prod_id: 1220490, order_time: 13-08-2022_08:15:55
order_id: o_00683, user_id: u_0000000002, prod_id: 1668554, order_time: 13-08-2022_16:09:00
order_id: o_00684, user_id: u_0000000006, prod_id: 1605700, order_time: 14-08-2022_00:02:05
order_id: o_00685, user_id: u_0000000010, prod_id: 1005533, order_time: 14-08-2022_07:55:10
order_id: o_00686, user_id: u_0000000004, prod_id: 1652359, order_time: 14-08-2022_15:48:15
order_id: o_00687, user_id: u_0000000009, prod_id: 1619244, order_time: 14-08-2022_23:41:20
order_id: o_00688, user_id: u_0000000010, prod_id: 1367784, order_time: 15-08-2022_07:34:25
order_id: o_00689, user_id: u_0000000005, prod_id: 1694912, order_time: 15-08-2022_15:27:30
order_id: o_00690, user_id: u_0000000002, prod_id: 1559984, order_time: 15-08-2022_23:20:35
order_id: o_00691, user_id: u_0000000003, prod_id: 1354501, order_time: 16-08-2022_07:13:40
order_id: o_00692, user_id: u_0000000008, prod_id: 1242467, order_time: 16-08-2022_15:06:45
order_id: o_00693, user_id: u_0000000005, prod_id: 1693892, order_time: 16-08-2022_22:59:50
order_id: o_00694, user_id: u_0000000004, prod_id: 1276482, order_time: 17-08-2022_06:52:55
order_id: o_00695, user_id: u_0000000009, prod_id: 1718894, order_time: 17-08-2022_14:46:00
order_id: o_00696, user_id: u_0000000005, prod_id: 1688321, order_time: 17-08-2022_22:39:05
order_id: o_00697, user_id: u_0000000007, prod_id: 1353486, order_time: 18-08-2022_06:32:10
order_id: o_00698, user_id: u_0000000010, prod_id: 1188113, order_time: 18-08-2022_14:25:15
order_id: o_00699, user_id: u_0000000007, prod_id: 1136262, order_time: 18-08-2022_22:18:20
order_id: o_00700, user_id: u_0000000002, prod_id: 1188829, order_time: 19-08-2022_06:11:25
order_id: o_00701, user_id: u_0000000009, prod_id: 1495446, order_time: 19-08-2022_14:04:30
order_id: o_00702, user_id: u_0000000010, prod_id: 1249403, order_time: 19-08-2022_21:57:35
order_id: o_00703, user_id: u_0000000005, prod_id: 1182875, order_time: 20-08-2022_05:50:40
order_id: o_00704, user_id: u_0000000003, prod_id: 1249839, order_time: 20-08-2022_13:43:45
order_id: o_00705, user_id: u_0000000008, prod_id: 1322818, order_time: 20-08-2022_21:36:50
order_id: o_00706, user_id: u_0000000010, prod_id: 1563973, order_time: 21-08-2022_05:29:55
order_id: o_00707, user_id: u_0000000003, prod_id: 1464305, order_time: 21-08-2022_13:23:00
order_id: o_00708, user_id: u_0000000005, prod_id: 1708746, order_time: 21-08-2022_21:16:05
order_id: o_00709, user_id: u_0000000005, prod_id: 1465761, order_time: 22-08-2022_05:09:10
order_id: o_00710, user_id: u_0000000005, prod_id: 1640579, order_time: 22-08-2022_13:02:15
order_id: o_00711, user_id: u_0000000008, prod_id: 1515984, order_time: 22-08-2022_20:55:20
order_id: o_00712, user_id: u_0000000009, prod_id: 1412507, order_time: 23-08-2022_04:48:25
order_id: o_00713, user_id: u_0000000003, prod_id: 1652371, order_time: 23-08-2022_12:41:30
order_id: o_00714, user_id: u_0000000007, prod_id: 1258819, order_time: 23-08-2022_20:34:35
order_id: o_00715, user_id: u_0000000002, prod_id: 1606344, order_time: 24-08-2022_04:27:40
order_id: o_00716, user_id: u_0000000010, prod_id: 1379817, order_time: 24-08-2022_12:20:45
order_id: o_00717, user_id: u_0000000002, prod_id: 1402508, order_time: 24-08-2022_20:13:50
order_id: o_00718, user_id: u_0000000004, prod_id: 1474979, order_time: 25-08-2022_04:06:55
order_id: o_00719, user_id: u_0000000010, prod_id: 1702390, order_time: 25-08-2022_12:00:00
order_id: o_00720, user_id: u_0000000003, prod_id: 1681524, order_time: 25-08-2022_19:53:05
order_id: o_00721, user_id: u_0000000008, prod_id: 1569906, order_time: 26-08-2022_03:46:10
order_id: o_00722, user_id: u_0000000007, prod_id: 1238430, order_time: 26-08-2022_11:39:15
order_id: o_00723, user_id: u_0000000003, prod_id: 1406087, order_time: 26-08-2022_19:32:20
order_id: o_00724, user_id: u_0000000002, prod_id: 1136174, order_time: 27-08-2022_03:25:25
order_id: o_00725, user_id: u_0000000002, prod_id: 1132689, order_time: 27-08-2022_11:18:30
order_id: o_00726, user_id: u_0000000004, prod_id: 1706359, order_time: 27-08-2022_19:11:35
order_id: o_00727, user_id: u_0000000008, prod_id: 1342377, order_time: 28-08-2022_03:04:40
order_id: o_00728, user_id: u_0000000005, prod_id: 1376704, order_time: 28-08-2022_10:57:45
order_id: o_00729, user_id: u_0000000008, prod_id: 1254318, order_time: 28-08-2022_18:50:50
order_id: o_00730, user_id: u_0000000008, prod_id: 1136923, order_time: 29-08-2022_02:43:55
order_id: o_00731, user_id: u_0000000002, prod_id: 1690620, order_time: 29-08-2022_10:37:00
order_id: o_00732, user_id: u_0000000010, prod_id: 1671875, order_time: 29-08-2022_18:30:05
order_id: o_00733, user_id: u_0000000010, prod_id: 1632013, order_time: 30-08-2022_02:23:10
order_id: o_00734, user_id: u_0000000008, prod_id: 1149322, order_time: 30-08-2022_10:16:15
order_id: o_00735, user_id: u_0000000010, prod_id: 1163045, order_time: 30-08-2022_18:09:20
order_id: o_00736, user_id: u_0000000007, prod_id: 1478808, order_time: 31-08-2022_02:02:25
order_id: o_00737, user_id: u_0000000003, prod_id: 1400493, order_time: 31-08-2022_09:55:30
order_id: o_00738, user_id: u_0000000007, prod_id: 1397217, order_time: 31-08-2022_17:48:35
order_id: o_00739, user_id: u_0000000002, prod_id: 1302864, order_time: 01-09-2022_01:41:40
order_id: o_00740, user_id: u_0000000002, prod_id: 1245410, order_time: 01-09-2022_09:34:45
order_id: o_00741, user_id: u_0000000003, prod_id: 1214713, order_time: 01-09-2022_17:27:50
order_id: o_00742, user_id: u_0000000003, prod_id: 1681944, order_time: 02-09-2022_01:20:55
order_id: o_00743, user_id: u_0000000010, prod_id: 1358306, order_time: 02-09-2022_09:14:00
order_id: o_00744, user_id: u_0000000010, prod_id: 1208545, order_time: 02-09-2022_17:07:05
order_id: o_00745, user_id: u_0000000007, prod_id: 1491646, order_time: 03-09-2022_01:00:10
order_id: o_00746, user_id: u_0000000010, prod_id: 1692081, order_time: 03-09-2022_08:53:15
order_id: o_00747, user_id: u_0000000003, prod_id: 1229921, order_time: 03-09-2022_16:46:20
order_id: o_00748, user_id: u_0000000004, prod_id: 1272896, order_time: 04-09-2022_00:39:25
order_id: o_00749, user_id: u_0000000009, prod_id: 1407555, order_time: 04-09-2022_08:32:30
order_id: o_00750, user_id: u_0000000009, prod_id: 1381070, order_time: 04-09-2022_16:25:35
order_id: o_00751, user_id: u_0000000003, prod_id: 1350991, order_time: 05-09-2022_00:18:40
order_id: o_00752, user_id: u_0000000004, prod_id: 1223364, order_time: 05-09-2022_08:11:45
order_id: o_00753, user_id: u_0000000009, prod_id: 1571540, order_time: 05-09-2022_16:04:50
order_id: o_00754, user_id: u_0000000007, prod_id: 1675753, order_time: 05-09-2022_23:57:55
order_id: o_00755, user_id: u_0000000009, prod_id: 1471760, order_time: 06-09-2022_07:51:00
order_id: o_00756, user_id: u_0000000008, prod_id: 1593519, order_time: 06-09-2022_15:44:05
order_id: o_00757, user_id: u_0000000010, prod_id: 1107188, order_time: 06-09-2022_23:37:10
order_id: o_00758, user_id: u_0000000010, prod_id: 1514284, order_time: 07-09-2022_07:30:15
order_id: o_00759, user_id: u_0000000009, prod_id: 1426928, order_time: 07-09-2022_15:23:20
order_id: o_00760, user_id: u_0000000003, prod_id: 1709732, order_time: 07-09-2022_23:16:25
order_id: o_00761, user_id: u_0000000004, prod_id: 1692432, order_time: 08-09-2022_07:09:30
order_id: o_00762, user_id: u_0000000007, prod_id: 1579524, order_time: 08-09-2022_15:02:35
order_id: o_00763, user_id: u_0000000009, prod_id: 1177034, order_time: 08-09-2022_22:55:40
order_id: o_00764, user_id: u_0000000010, prod_id: 1104636, order_time: 09-09-2022_06:48:45
order_id: o_00765, user_id: u_0000000003, prod_id: 1469121, order_time: 09-09-2022_14:41:50
order_id: o_00766, user_id: u_0000000010, prod_id: 1270723, order_time: 09-09-2022_22:34:55
order_id: o_00767, user_id: u_0000000010, prod_id: 1095254, order_time: 10-09-2022_06:28:00
order_id: o_00768, user_id: u_0000000008, prod_id: 1091173, order_time: 10-09-2022_14:21:05
order_id: o_00769, user_id: u_0000000004, prod_id: 1093201, order_time: 10-09-2022_22:14:10
order_id: o_00770, user_id: u_0000000009, prod_id: 79950, order_time: 11-09-2022_06:07:15
order_id: o_00771, user_id: u_0000000009, prod_id: 1341343, order_time: 11-09-2022_14:00:20
order_id: o_00772, user_id: u_0000000004, prod_id: 1579745, order_time: 11-09-2022_21:53:25
order_id: o_00773, user_id: u_0000000003, prod_id: 1452176, order_time: 12-09-2022_05:46:30
order_id: o_00774, user_id: u_0000000005, prod_id: 958357, order_time: 12-09-2022_13:39:35
order_id: o_00775, user_id: u_0000000010, prod_id: 1358567, order_time: 12-09-2022_21:32:40
order_id: o_00776, user_id: u_0000000005, prod_id: 1184850, order_time: 13-09-2022_05:25:45
order_id: o_00777, user_id: u_0000000009, prod_id: 1661393, order_time: 13-09-2022_13:18:50
order_id: o_00778, user_id: u_0000000003, prod_id: 1321824, order_time: 13-09-2022_21:11:55
order_id: o_00779, user_id: u_0000000005, prod_id: 1112079, order_time: 14-09-2022_05:05:00
order_id: o_00780, user_id: u_0000000009, prod_id: 1715344, order_time: 14-09-2022_12:58:05
order_id: o_00781, user_id: u_0000000010, prod_id: 1145429, order_time: 14-09-2022_20:51:10
order_id: o_00782, user_id: u_0000000010, prod_id: 1701771, order_time: 15-09-2022_04:44:15
order_id: o_00783, user_id: u_0000000005, prod_id: 1113445, order_time: 15-09-2022_12:37:20
order_id: o_00784, user_id: u_0000000008, prod_id: 1692069, order_time: 15-09-2022_20:30:25
order_id: o_00785, user_id: u_0000000007, prod_id: 1202513, order_time: 16-09-2022_04:23:30
order_id: o_00786, user_id: u_0000000005, prod_id: 939226, order_time: 16-09-2022_12:16:35
order_id: o_00787, user_id: u_0000000009, prod_id: 1708855, order_time: 16-09-2022_20:09:40
order_id: o_00788, user_id: u_0000000004, prod_id: 1696642, order_time: 17-09-2022_04:02:45
order_id: o_00789, user_id: u_0000000008, prod_id: 1119380, order_time: 17-09-2022_11:55:50
order_id: o_00790, user_id: u_0000000004, prod_id: 1660874, order_time: 17-09-2022_19:48:55
order_id: o_00791, user_id: u_0000000009, prod_id: 1660400, order_time: 18-09-2022_03:42:00
order_id: o_00792, user_id: u_0000000003, prod_id: 1651622, order_time: 18-09-2022_11:35:05
order_id: o_00793, user_id: u_0000000008, prod_id: 1698898, order_time: 18-09-2022_19:28:10
order_id: o_00794, user_id: u_0000000009, prod_id: 1027149, order_time: 19-09-2022_03:21:15
order_id: o_00795, user_id: u_0000000004, prod_id: 1351953, order_time: 19-09-2022_11:14:20
order_id: o_00796, user_id: u_0000000010, prod_id: 1714897, order_time: 19-09-2022_19:07:25
order_id: o_00797, user_id: u_0000000007, prod_id: 1494209, order_time: 20-09-2022_03:00:30
order_id: o_00798, user_id: u_0000000008, prod_id: 1645803, order_time: 20-09-2022_10:53:35
order_id: o_00799, user_id: u_0000000004, prod_id: 1666457, order_time: 20-09-2022_18:46:40
order_id: o_00800, user_id: u_0000000005, prod_id: 1559430, order_time: 21-09-2022_02:39:45
order_id: o_00801, user_id: u_0000000010, prod_id: 1367554, order_time: 21-09-2022_10:32:50
order_id: o_00802, user_id: u_0000000003, prod_id: 1606903, order_time: 21-09-2022_18:25:55
order_id: o_00803, user_id: u_0000000004, prod_id: 1190295, order_time: 22-09-2022_02:19:00
order_id: o_00804, user_id: u_0000000009, prod_id: 1469911, order_time: 22-09-2022_10:12:05
order_id: o_00805, user_id: u_0000000007, prod_id: 1023951, order_time: 22-09-2022_18:05:10
order_id: o_00806, user_id: u_0000000009, prod_id: 1298406, order_time: 23-09-2022_01:58:15
order_id: o_00807, user_id: u_0000000007, prod_id: 1322815, order_time: 23-09-2022_09:51:20
order_id: o_00808, user_id: u_0000000007, prod_id: 1140366, order_time: 23-09-2022_17:44:25
order_id: o_00809, user_id: u_0000000003, prod_id: 1648823, order_time: 24-09-2022_01:37:30
order_id: o_00810, user_id: u_0000000007, prod_id: 1201787, order_time: 24-09-2022_09:30:35
order_id: o_00811, user_id: u_0000000007, prod_id: 1302493, order_time: 24-09-2022_17:23:40
order_id: o_00812, user_id: u_0000000004, prod_id: 1567500, order_time: 25-09-2022_01:16:45
order_id: o_00813, user_id: u_0000000005, prod_id: 1234311, order_time: 25-09-2022_09:09:50
order_id: o_00814, user_id: u_0000000005, prod_id: 1448349, order_time: 25-09-2022_17:02:55
order_id: o_00815, user_id: u_0000000005, prod_id: 1712190, order_time: 26-09-2022_00:56:00
order_id: o_00816, user_id: u_0000000003, prod_id: 1026698, order_time: 26-09-2022_08:49:05
order_id: o_00817, user_id: u_0000000007, prod_id: 1697804, order_time: 26-09-2022_16:42:10
order_id: o_00818, user_id: u_0000000005, prod_id: 1171490, order_time: 27-09-2022_00:35:15
order_id: o_00819, user_id: u_0000000007, prod_id: 1620398, order_time: 27-09-2022_08:28:20
order_id: o_00820, user_id: u_0000000009, prod_id: 1257224, order_time: 27-09-2022_16:21:25
order_id: o_00821, user_id: u_0000000004, prod_id: 1718744, order_time: 28-09-2022_00:14:30
order_id: o_00822, user_id: u_0000000005, prod_id: 1597763, order_time: 28-09-2022_08:07:35
order_id: o_00823, user_id: u_0000000005, prod_id: 1665782, order_time: 28-09-2022_16:00:40
order_id: o_00824, user_id: u_0000000003, prod_id: 1344968, order_time: 28-09-2022_23:53:45
order_id: o_00825, user_id: u_0000000003, prod_id: 1274361, order_time: 29-09-2022_07:46:50
order_id: o_00826, user_id: u_0000000010, prod_id: 1396091, order_time: 29-09-2022_15:39:55
order_id: o_00827, user_id: u_0000000004, prod_id: 1600775, order_time: 29-09-2022_23:33:00
order_id: o_00828, user_id: u_0000000010, prod_id: 1560908, order_time: 30-09-2022_07:26:05
order_id: o_00829, user_id: u_0000000007, prod_id: 1191428, order_time: 30-09-2022_15:19:10
order_id: o_00830, user_id: u_0000000004, prod_id: 1265914, order_time: 30-09-2022_23:12:15
order_id: o_00831, user_id: u_0000000003, prod_id: 1197682, order_time: 01-10-2022_07:05:20
order_id: o_00832, user_id: u_0000000005, prod_id: 1705162, order_time: 01-10-2022_14:58:25
order_id: o_00833, user_id: u_0000000010, prod_id: 1307502, order_time: 01-10-2022_22:51:30
order_id: o_00834, user_id: u_0000000008, prod_id: 1421198, order_time: 02-10-2022_07:44:35
order_id: o_00835, user_id: u_0000000003, prod_id: 1641782, order_time: 02-10-2022_15:37:40
order_id: o_00836, user_id: u_0000000010, prod_id: 1653728, order_time: 02-10-2022_23:30:45
order_id: o_00837, user_id: u_0000000008, prod_id: 1276090, order_time: 03-10-2022_07:23:50
order_id: o_00838, user_id: u_0000000010, prod_id: 1177229, order_time: 03-10-2022_15:16:55
order_id: o_00839, user_id: u_0000000008, prod_id: 1397879, order_time: 03-10-2022_23:10:00
order_id: o_00840, user_id: u_0000000005, prod_id: 1188246, order_time: 04-10-2022_07:03:05
order_id: o_00841, user_id: u_0000000008, prod_id: 1481095, order_time: 04-10-2022_14:56:10
order_id: o_00842, user_id: u_0000000003, prod_id: 1241411, order_time: 04-10-2022_22:49:15
order_id: o_00843, user_id: u_0000000004, prod_id: 1519102, order_time: 05-10-2022_06:42:20
order_id: o_00844, user_id: u_0000000004, prod_id: 1713411, order_time: 05-10-2022_14:35:25
order_id: o_00845, user_id: u_0000000005, prod_id: 1328060, order_time: 05-10-2022_22:28:30
order_id: o_00846, user_id: u_0000000005, prod_id: 1335165, order_time: 06-10-2022_06:21:35
order_id: o_00847, user_id: u_0000000004, prod_id: 1066928, order_time: 06-10-2022_14:14:40
order_id: o_00848, user_id: u_0000000003, prod_id: 1412448, order_time: 06-10-2022_22:07:45
order_id: o_00849, user_id: u_0000000010, prod_id: 1314064, order_time: 07-10-2022_06:00:50
order_id: o_00850, user_id: u_0000000010, prod_id: 1018767, order_time: 07-10-2022_13:53:55
order_id: o_00851, user_id: u_0000000005, prod_id: 1706250, order_time: 07-10-2022_21:47:00
order_id: o_00852, user_id: u_0000000009, prod_id: 1386221, order_time: 08-10-2022_05:40:05
order_id: o_00853, user_id: u_0000000003, prod_id: 1331426, order_time: 08-10-2022_13:33:10
order_id: o_00854, user_id: u_0000000004, prod_id: 1680999, order_time: 08-10-2022_21:26:15
order_id: o_00855, user_id: u_0000000005, prod_id: 1589006, order_time: 09-10-2022_05:19:20
order_id: o_00856, user_id: u_0000000007, prod_id: 1231838, order_time: 09-10-2022_13:12:25
order_id: o_00857, user_id: u_0000000005, prod_id: 1452899, order_time: 09-10-2022_21:05:30
order_id: o_00858, user_id: u_0000000007, prod_id: 1696672, order_time: 10-10-2022_04:58:35
order_id: o_00859, user_id: u_0000000004, prod_id: 1406276, order_time: 10-10-2022_12:51:40
order_id: o_00860, user_id: u_0000000005, prod_id: 1639083, order_time: 10-10-2022_20:44:45
order_id: o_00861, user_id: u_0000000008, prod_id: 1006702, order_time: 11-10-2022_04:37:50
order_id: o_00862, user_id: u_0000000009, prod_id: 1282212, order_time: 11-10-2022_12:30:55
order_id: o_00863, user_id: u_0000000007, prod_id: 1705865, order_time: 11-10-2022_20:24:00
order_id: o_00864, user_id: u_0000000009, prod_id: 1434263, order_time: 12-10-2022_04:17:05
order_id: o_00865, user_id: u_0000000010, prod_id: 1383694, order_time: 12-10-2022_12:10:10
order_id: o_00866, user_id: u_0000000003, prod_id: 1674863, order_time: 12-10-2022_20:03:15
order_id: o_00867, user_id: u_0000000005, prod_id: 1716418, order_time: 13-10-2022_03:56:20
order_id: o_00868, user_id: u_0000000003, prod_id: 1162752, order_time: 13-10-2022_11:49:25
order_id: o_00869, user_id: u_0000000003, prod_id: 1280774, order_time: 13-10-2022_19:42:30
